bq_idx,hit,mrr,ndcg,recall_tier2,top1_score,lambda0_any
332,0.6666666666666666,0.2222222222222222,0.29753075993082384,0.1568627450980392,0.8462629962783653,False
333,1.0,0.7222222222222222,0.4765053454876553,0.25641025641025644,0.8019699247800288,False
334,1.0,1.0,0.448413234847121,0.12820512820512822,0.8257911794504879,False
335,1.0,1.0,0.4765004341253251,0.20512820512820515,0.8101303919123971,False
336,1.0,0.75,0.2659642331986758,0.0,0.8102730142274909,False
337,1.0,0.2333333333333333,0.15183943473821795,0.025641025641025644,0.8652991966502386,False
338,1.0,0.38888888888888884,0.5393555647503124,0.0,0.839455076850892,False
339,1.0,0.48333333333333334,0.3068757221633614,0.0,0.8842435907855793,False
340,1.0,0.20039682539682538,0.21937894738708588,0.08333333333333333,0.8229528295687037,False
341,1.0,0.4444444444444444,0.2974762988290221,0.0,0.8628823929905062,False
342,1.0,0.4666666666666666,0.3320048051857694,0.0,0.8676535793163666,False
343,0.6666666666666666,0.5,0.30527981119811975,0.0,0.8284686862264051,False
344,1.0,0.7222222222222222,0.44103829956430696,0.0,0.8053016396966952,False
345,0.3333333333333333,0.06666666666666667,0.07241167297083659,0.0,0.8601209661051817,False
346,1.0,0.611111111111111,0.33512780362150857,0.05555555555555555,0.8838692186434223,False
347,1.0,0.4476190476190476,0.33605951471467943,0.0462962962962963,0.8893283918036325,False
348,1.0,0.8333333333333334,0.5124836627235413,0.08333333333333333,0.8530108116349009,False
349,0.3333333333333333,0.08333333333333333,0.1542719104085292,0.05555555555555555,0.8627064885118215,False
350,1.0,1.0,0.49446483974529903,0.08333333333333333,0.8578740811141365,False
351,1.0,0.31666666666666665,0.5168365947790117,0.12962962962962962,0.8852559383841596,False
352,0.6666666666666666,0.5,0.48659324730980086,0.12037037037037036,0.8449533975305706,False
353,0.6666666666666666,0.2333333333333333,0.38127996868565095,0.12037037037037036,0.8296146259760583,False
354,0.3333333333333333,0.16666666666666666,0.44992761679693766,0.13888888888888887,0.8582432275568738,False
355,0.6666666666666666,0.11428571428571428,0.4491515738101252,0.14814814814814814,0.8472105523598698,False
356,0.6666666666666666,0.12222222222222223,0.12981859529623585,0.01818181818181818,0.8169147333454464,False
357,1.0,0.5,0.20710869270554186,0.0,0.8282312692747481,False
358,0.6666666666666666,0.07037037037037037,0.06456807933644376,0.0,0.8795216347178346,False
359,0.6666666666666666,0.14814814814814814,0.1437308546950387,0.01818181818181818,0.8585049282856155,False
360,0.6666666666666666,0.6666666666666666,0.4252632161766688,0.05454545454545454,0.7994215716731071,False
361,0.3333333333333333,0.03333333333333333,0.09635494210596263,0.0,0.806209916118748,False
362,1.0,0.1361111111111111,0.3887148146393516,0.0052434456928838954,0.8154401704668857,False
363,1.0,0.611111111111111,0.570874633099388,0.0056179775280898875,0.8177763412088993,False
364,1.0,1.0,0.7874610870931255,0.008988764044943821,0.8683385040346895,False
365,1.0,1.0,0.8734983218044245,0.009737827715355805,0.8146168612957704,False
366,0.3333333333333333,0.05555555555555555,0.2821118396452725,0.0041198501872659185,0.8455913209200924,False
367,1.0,1.0,0.6018517110334901,0.1111111111111111,0.8721551895993516,False
368,1.0,0.7222222222222223,0.44103829956430696,0.0,0.8292695608091205,False
369,1.0,1.0,0.6892969775778708,0.4444444444444444,0.8358193374440931,False
370,1.0,0.8333333333333334,0.5480923322371344,0.2222222222222222,0.8893758703007469,False
371,1.0,1.0,1.0,0.0,0.8733483493274914,False
372,1.0,1.0,0.32825951151166505,0.0,0.8830800805423674,False
373,0.0,0.0,0.03530277931988963,0.005291005291005291,0.8070348980030283,False
374,1.0,1.0,0.32825951151166505,0.0,0.8549125055079289,False
375,1.0,1.0,0.41376000166602217,0.013227513227513227,0.8560237087238076,False
376,1.0,1.0,0.4346221991936625,0.013227513227513227,0.8300864209592221,False
377,1.0,0.7142857142857143,0.3524761844110333,0.09523809523809523,0.811736366552504,False
378,1.0,0.8333333333333334,0.37805638699833005,0.047619047619047616,0.8604680207606723,False
379,1.0,0.7777777777777777,0.6571437746280987,0.015567765567765568,0.8652864098789363,False
380,1.0,0.2333333333333333,0.6115730650501318,0.02106227106227106,0.8419514355512323,False
381,1.0,0.2916666666666667,0.6023097322256572,0.016483516483516484,0.7794540316078167,False
382,1.0,0.10873015873015873,0.5637566282315286,0.02197802197802198,0.8375499752031469,False
383,1.0,1.0,0.6532246083747228,0.014652014652014654,0.7967583437147873,False
384,1.0,0.7222222222222222,0.2989449865989257,0.0,0.833847912119959,False
385,1.0,1.0,0.38062652754129855,0.0,0.7247496918495274,False
386,0.0,0.0,0.06478365863384551,0.125,0.7974750412491876,False
387,1.0,1.0,0.39972319453052413,0.041666666666666664,0.8003834294410496,False
388,1.0,0.8333333333333334,0.6373381186227968,0.16666666666666666,0.8386043155981376,False
389,0.6666666666666666,0.19444444444444442,0.277763480293092,0.08888888888888889,0.8198335058291667,False
390,1.0,0.7777777777777778,0.5800198986482797,0.13333333333333333,0.8095003562736297,False
391,0.6666666666666666,0.25,0.4739112696745001,0.17777777777777778,0.8414041535593683,False
392,1.0,0.6666666666666666,0.642743141195783,0.17777777777777778,0.826536065117545,False
393,1.0,1.0,0.5391852547150248,0.08333333333333333,0.8587353832019624,False
394,1.0,1.0,0.5293405153457154,0.08333333333333333,0.8632934360326469,False
395,1.0,0.8333333333333334,0.4442120625388229,0.0,0.835263017278014,False
396,1.0,0.7777777777777778,0.42210559017758836,0.0,0.8044877877232848,False
397,1.0,0.5833333333333334,0.7552875689382063,0.21929824561403508,0.8539120621013302,False
398,1.0,1.0,0.7510875782869398,0.1929824561403509,0.8673203845240236,False
399,1.0,1.0,0.849612772758674,0.21052631578947367,0.8572647087972259,False
400,1.0,0.6666666666666666,0.5134669384934168,0.13157894736842105,0.876266259101226,False
401,1.0,0.8333333333333334,0.7894894351464882,0.1929824561403509,0.8883153556786146,False
402,1.0,0.5666666666666667,0.3406869194716248,0.0,0.8700448803197046,False
403,0.3333333333333333,0.1111111111111111,0.08442111803551768,0.0,0.8210004526960583,False
404,1.0,0.45555555555555555,0.29430214705076474,0.0,0.7985350912253075,False
405,1.0,0.7333333333333334,0.40300156514590796,0.0,0.8291201658836197,False
406,1.0,0.7777777777777777,0.29471427851467535,0.0045662100456621,0.8185760523421023,False
407,1.0,0.20555555555555557,0.14666670197490847,0.0045662100456621,0.8573492679778291,False
408,1.0,0.3636363636363636,0.4168888921824782,0.0410958904109589,0.8429678310178682,False
409,0.6666666666666666,0.39999999999999997,0.2711438434011984,0.0273972602739726,0.8254748134175477,False
410,0.3333333333333333,0.16666666666666666,0.18515246142190842,0.0182648401826484,0.8383783551367362,False
411,0.6666666666666666,0.4166666666666667,0.15654439602812076,0.0,0.7769975944367798,False
412,0.0,0.0,0.15391275050499134,0.01881720430107527,0.8388007900006961,False
413,1.0,0.3333333333333333,0.16328534861697877,0.0,0.7949054668838228,False
414,0.3333333333333333,0.030303030303030304,0.10346844980672494,0.005376344086021505,0.8590205646872815,False
415,1.0,1.0,0.3808213485570165,0.008064516129032258,0.8429013449444306,False
416,0.6666666666666666,0.3888888888888889,0.3436572654634067,0.0,0.7521848712717677,False
417,1.0,1.0,0.6008212171119375,0.006977992485238862,0.7906789710157374,False
418,0.6666666666666666,0.39999999999999997,0.29149792157997956,0.00322061191626409,0.8387661904847915,False
419,1.0,0.7777777777777778,0.7350752478901929,0.012345679012345678,0.8175640658996154,False
420,0.6666666666666666,0.6666666666666666,0.6078161608366331,0.009125067096081588,0.7772027666759662,False
421,1.0,0.3611111111111111,0.35436742662302945,0.0037573805689747716,0.8367775888245864,False
422,1.0,0.7333333333333334,0.5058237674360408,0.1111111111111111,0.8072247662018516,False
423,1.0,0.75,0.45497758509059505,0.0,0.8243813063255354,False
424,1.0,1.0,0.6579201852961513,0.3333333333333333,0.8924734616488337,False
425,1.0,1.0,0.60042631524936,0.25,0.8520732565510206,False
426,1.0,1.0,0.534667080891612,0.08333333333333333,0.8899233715894664,False
427,1.0,0.2976190476190476,0.3534719093340973,0.0,0.8585501279176335,False
428,1.0,0.2976190476190476,0.3534719093340973,0.0,0.7798418602132012,False
429,0.6666666666666666,0.39999999999999997,0.2953015911972167,0.0,0.8503187736435889,False
430,1.0,0.611111111111111,0.4537373711734673,0.0,0.8228564525668413,False
431,0.6666666666666666,0.10000000000000002,0.12651924897716008,0.0,0.8501025694186518,False
432,0.0,0.0,0.0,0.0,0.8328622086759739,False
433,1.0,0.8333333333333334,0.5185677442486286,0.1111111111111111,0.8399789233768082,False
434,1.0,0.8333333333333334,0.49246127044221605,0.0,0.8524127609983506,False
435,1.0,0.23030303030303031,0.240607385992862,0.06060606060606061,0.8384988036808637,False
436,0.3333333333333333,0.3333333333333333,0.1525895095769128,0.06060606060606061,0.8260990704534481,False
437,1.0,1.0,0.377562334389943,0.06060606060606061,0.8256685323262373,False
438,1.0,1.0,0.44059762809105907,0.1818181818181818,0.8105291299176027,False
439,0.6666666666666666,0.2333333333333333,0.21303948390024305,0.15151515151515152,0.8385756100525357,False
440,0.3333333333333333,0.1111111111111111,0.17010389940866766,0.2222222222222222,0.8531404661242677,False
441,1.0,0.8333333333333334,0.5588750775498298,0.2222222222222222,0.8066777320160649,False
442,0.3333333333333333,0.047619047619047616,0.1111111111111111,0.0,0.8430353847158658,False
443,0.6666666666666666,0.4444444444444444,0.4507238372337364,0.11711711711711713,0.8177832405482238,False
444,1.0,0.7777777777777777,0.5497085109459449,0.10810810810810811,0.8653627804819871,False
445,0.0,0.0,0.3764093897111153,0.14414414414414414,0.8941292878771568,False
446,1.0,0.7777777777777777,0.48752045757896534,0.0900900900900901,0.8562634806968884,False
447,1.0,0.21944444444444444,0.4395040099064238,0.10810810810810811,0.8875211181837518,False
448,1.0,0.7333333333333334,0.4318388013156036,0.23809523809523805,0.7950312973415881,False
449,1.0,0.75,0.3271348837660198,0.0,0.7639936380712968,False
450,1.0,0.46428571428571425,0.4008620513348911,0.20000000000000004,0.8794241269075206,False
451,0.6666666666666666,0.5,0.27418327005348425,0.06666666666666667,0.8412708041221304,False
452,1.0,0.4305555555555556,0.4125399261379805,0.3333333333333333,0.8276770224163258,False
453,1.0,0.7222222222222223,0.46117553862330113,0.20000000000000004,0.7989775915175329,False
454,1.0,0.5277777777777778,0.3862319092147775,0.20000000000000004,0.8790008103619265,False
455,1.0,0.7222222222222222,0.7854023957026741,0.0,0.8756396888656824,False
456,1.0,0.4583333333333333,0.4293342743184045,0.13095238095238096,0.8931535404841174,False
457,1.0,0.8333333333333334,0.6047242954641904,0.15476190476190477,0.858653780616906,False
458,1.0,0.5555555555555555,0.4151350899932467,0.11904761904761903,0.8334515665374878,False
459,1.0,0.5555555555555555,0.5775012219085326,0.16666666666666666,0.8646010815317794,False
460,1.0,0.19206349206349205,0.48236895169018146,0.16666666666666666,0.8634053735809593,False
461,1.0,1.0,0.4231062955952228,0.09803921568627451,0.8514283010297689,False
462,1.0,0.5833333333333334,0.2568346609118252,0.0392156862745098,0.7930821928275472,False
463,1.0,1.0,0.32825951151166505,0.0,0.8281248356141614,False
464,1.0,0.3253968253968254,0.2207611066747662,0.0588235294117647,0.7913296323265775,False
465,1.0,0.8333333333333334,0.30313685108946814,0.0196078431372549,0.7956706622062892,False
466,1.0,0.7333333333333334,0.5006968219477932,0.25,0.8660019064290031,False
467,0.6666666666666666,0.5,0.311728023012032,0.08333333333333333,0.8415971274755093,False
468,0.3333333333333333,0.1111111111111111,0.12077931457976208,0.08333333333333333,0.8363652474669466,False
469,1.0,0.4444444444444444,0.33622522270279775,0.16666666666666666,0.8630144244511769,False
470,0.3333333333333333,0.3333333333333333,0.2533958444772895,0.0,0.8300283224814556,False
471,0.0,0.0,0.20932426618626343,0.06,0.8481679117519155,False
472,0.3333333333333333,0.047619047619047616,0.25362017858611907,0.06,0.7983390379420506,False
473,0.6666666666666666,0.6666666666666666,0.23832774054728065,0.006666666666666667,0.837600877915413,False
474,0.3333333333333333,0.08333333333333333,0.23676998073584923,0.05333333333333334,0.817315279281177,False
475,0.6666666666666666,0.4444444444444444,0.5471194255224651,0.09333333333333334,0.8639658694480997,False
476,1.0,0.6969696969696969,0.7596476485503766,0.0,0.8182454533715219,False
477,1.0,1.0,0.6387878864795979,0.0,0.8308913993567834,False
478,1.0,1.0,0.6387878864795979,0.0,0.8209461473059011,False
479,1.0,0.7142857142857143,0.28060591773010174,0.0,0.8587880734893701,False
480,1.0,1.0,0.507865992038029,0.2222222222222222,0.8151309238784203,False
481,1.0,0.2888888888888889,0.37482676393448444,0.2962962962962963,0.8413905491409878,False
482,1.0,1.0,0.4552643882082803,0.1851851851851852,0.8707689339918003,False
483,0.6666666666666666,0.6666666666666666,0.5129721508777577,0.4444444444444444,0.8096796279323368,False
484,1.0,1.0,1.0,0.0,0.8536602232782213,False
485,1.0,0.2777777777777778,0.23419701053674588,0.06410256410256411,0.8031718459164151,False
486,1.0,1.0,0.32825951151166505,0.0,0.8591354319486277,False
487,1.0,1.0,0.4315685160470373,0.05128205128205129,0.8455365128370529,False
488,1.0,1.0,0.32825951151166505,0.0,0.8534717715008715,False
489,0.6666666666666666,0.6666666666666666,0.2831674791621481,0.05128205128205129,0.8419993029890427,False
490,1.0,0.13095238095238093,0.3275588663555706,0.6666666666666666,0.8518614600983018,False
491,1.0,0.4666666666666666,0.5912352048230277,0.0,0.868667830181869,False
492,1.0,0.8333333333333334,0.6345070210718422,0.16666666666666666,0.852214315412641,False
493,1.0,1.0,0.46075423486593853,0.07777777777777778,0.8628630588968881,False
494,1.0,1.0,0.5027503823688003,0.09999999999999999,0.8401254540377218,False
495,0.3333333333333333,0.3333333333333333,0.561531969907025,0.18888888888888888,0.8078963256890092,False
496,0.6666666666666666,0.12037037037037036,0.5067225962670703,0.2111111111111111,0.839156380085155,False
497,1.0,0.4166666666666667,0.3059898408865556,0.125,0.8691509030289533,False
498,0.0,0.0,0.14514689663030275,0.16666666666666666,0.8038610849293533,False
499,0.6666666666666666,0.39999999999999997,0.3502047392995343,0.3333333333333333,0.8428350133401481,False
500,1.0,0.5277777777777778,0.4307292470604687,0.25,0.8438700100019901,False
501,0.6666666666666666,0.4166666666666667,0.2618350818987212,0.16666666666666666,0.8434839161308947,False
502,1.0,0.5555555555555555,0.268142497219388,0.00966183574879227,0.8938339792195751,False
503,1.0,0.7777777777777778,0.6903500497791139,0.08695652173913043,0.8494141411143348,False
504,1.0,0.24166666666666667,0.6254729286444133,0.0966183574879227,0.8343886199010577,False
505,1.0,0.8333333333333334,0.5392347530353927,0.04830917874396135,0.860371941650476,False
506,1.0,0.42777777777777776,0.3521748863308889,0.03864734299516908,0.8500773905494111,False
507,0.6666666666666666,0.5,0.17845606807240233,0.0,0.7834524374519559,False
508,1.0,0.7083333333333334,0.3053658595701769,0.05000000000000001,0.8271986047006458,False
509,0.6666666666666666,0.3703703703703704,0.15761943612607152,0.016666666666666666,0.8075030750449063,False
510,1.0,0.27499999999999997,0.1458837175293466,0.0,0.789275738509286,False
511,0.3333333333333333,0.16666666666666666,0.06903623090184728,0.0,0.7988862208176203,False
512,0.0,0.0,0.29399468741155416,0.01092896174863388,0.7646030388166084,False
513,0.3333333333333333,0.03333333333333333,0.21144986897655524,0.00624512099921936,0.8589855538362574,False
514,1.0,0.4006734006734007,0.41464927344182256,0.00936768149882904,0.8523765896394805,False
515,0.3333333333333333,0.06666666666666667,0.35121353686996787,0.010148321623731459,0.8368241209373167,False
516,1.0,0.6666666666666666,0.4323274383824945,0.007806401249024199,0.8726117527117294,False
517,1.0,0.3611111111111111,0.16764187665840322,0.0,0.853109885855901,False
518,1.0,1.0,0.45044670196922265,0.01897018970189702,0.8217117964442152,False
519,1.0,1.0,0.38777118395609006,0.008130081300813009,0.8624761060552543,False
520,0.6666666666666666,0.4166666666666667,0.1738034537535826,0.002710027100271003,0.8124177646831802,False
521,1.0,0.5666666666666667,0.2907034910599905,0.010840108401084013,0.8254796969463122,False
522,1.0,0.8333333333333334,0.2878759052429573,0.0,0.8400850259609292,False
523,1.0,0.3111111111111111,0.15537557571456284,0.0,0.8376176993184307,False
524,1.0,1.0,0.32825951151166505,0.0,0.8325024864074511,False
525,0.6666666666666666,0.21428571428571427,0.10550950995869895,0.0,0.8629543514619077,False
526,0.6666666666666666,0.1111111111111111,0.07795226482468241,0.0,0.7977975876799563,False
527,1.0,0.8333333333333334,0.7225195389372789,0.14379084967320263,0.8963061639142588,False
528,1.0,1.0,0.5025178065515122,0.06535947712418301,0.891955503703889,False
529,1.0,0.5833333333333334,0.40005873199486647,0.06535947712418301,0.8518316299922399,False
530,1.0,0.5111111111111111,0.41875007180686746,0.06535947712418301,0.8791233993769197,False
531,1.0,0.8333333333333334,0.31847532578403065,0.013071895424836602,0.788216664152587,False
532,1.0,1.0,1.0,0.0,0.8522605429350355,False
533,0.6666666666666666,0.39999999999999997,0.3332250638974794,0.16666666666666666,0.8033213263342985,False
534,0.6666666666666666,0.4444444444444444,0.31939394323979897,0.0,0.8094627306394715,False
535,0.6666666666666666,0.19444444444444442,0.19299079127625574,0.06666666666666667,0.7808213966956387,False
536,0.3333333333333333,0.041666666666666664,0.07216662748354147,0.06666666666666667,0.8371257674086282,False
537,1.0,0.5111111111111111,0.29221820742296867,0.0,0.8681776131061844,False
538,0.6666666666666666,0.4166666666666667,0.26028754822578143,0.06666666666666667,0.8260798066446561,False
539,0.6666666666666666,0.5,0.20270794698712602,0.03333333333333333,0.8571129139633493,False
540,0.6666666666666666,0.5,0.23940761109480033,0.06666666666666667,0.8672688060489224,False
541,0.6666666666666666,0.6666666666666666,0.2289966183537512,0.0,0.8458125908820042,False
542,0.3333333333333333,0.05555555555555555,0.10401851236101978,0.10000000000000002,0.8295054484073554,False
543,1.0,0.5370370370370371,0.3196000905755008,0.13333333333333333,0.8585560292383221,False
544,0.6666666666666666,0.19444444444444442,0.39055379375807603,0.19047619047619047,0.8493246688900021,False
545,0.3333333333333333,0.03333333333333333,0.5429221966029462,0.31746031746031744,0.8253556465929219,False
546,1.0,1.0,0.5770198084843852,0.20634920634920637,0.8301091408848732,False
547,1.0,0.5,0.476341719726864,0.12698412698412698,0.8607776510004753,False
548,1.0,0.8333333333333334,0.6516561399458158,0.23809523809523805,0.8409664735660766,False
549,1.0,0.6666666666666666,0.5042806237344629,0.009425878320479862,0.8424856474387767,False
550,1.0,0.7777777777777778,0.6107100207526744,0.014567266495287062,0.8219575566518579,False
551,1.0,1.0,0.4928269981530346,0.005141388174807198,0.8689732863989295,False
552,1.0,1.0,0.5063075639785981,0.00856898029134533,0.7687685972246939,False
553,1.0,0.8333333333333334,0.7210327406512164,0.01713796058269066,0.8387799721280849,False
554,1.0,0.8333333333333334,0.3310455776493151,0.013605442176870748,0.8037071230943723,False
555,1.0,0.46428571428571425,0.21027673281043427,0.006802721088435374,0.8072753565030352,False
556,1.0,1.0,0.32825951151166505,0.0,0.7984261429356531,False
557,0.6666666666666666,0.38095238095238093,0.14589311622740667,0.0,0.78291223664638,False
558,0.6666666666666666,0.39999999999999997,0.15174920834713068,0.0,0.8448091111569762,False
559,1.0,0.4166666666666667,0.2174810603294822,0.0024509803921568627,0.8375619316987887,False
560,0.3333333333333333,0.3333333333333333,0.16198167421590645,0.0036764705882352945,0.79656903463377,False
561,1.0,0.4037037037037037,0.4053922365392723,0.012254901960784314,0.7842870481176195,False
562,1.0,0.48148148148148145,0.26563787695790675,0.004901960784313725,0.8139378432862753,False
563,0.3333333333333333,0.047619047619047616,0.11474547707091205,0.0024509803921568627,0.8751687552063534,False
564,1.0,0.7333333333333334,0.43943580594347176,0.13333333333333333,0.855035876247574,False
565,1.0,1.0,0.510306285748222,0.13333333333333333,0.8332784527859034,False
566,1.0,0.3333333333333333,0.2569226692558347,0.06666666666666667,0.8350720329805718,False
567,1.0,1.0,0.46461208786803637,0.0,0.8488319567135294,False
568,1.0,0.5555555555555555,0.5115870028283258,0.13157894736842105,0.8708221086897968,False
569,1.0,0.7083333333333334,0.5307562027526794,0.13157894736842105,0.8664588319754646,False
570,1.0,0.7333333333333334,0.6653245463971164,0.16666666666666666,0.8901455839061078,False
571,1.0,0.5,0.6426022007288793,0.16666666666666666,0.8532675295761015,False
572,1.0,0.7222222222222223,0.2760524462818771,0.008771929824561403,0.8005022666183259,False
573,1.0,0.3444444444444444,0.21248965431849284,0.07692307692307693,0.8690461332488472,False
574,1.0,0.75,0.4742365438148001,0.17948717948717952,0.8477088808882415,False
575,1.0,0.39999999999999997,0.42386051858164997,0.2820512820512821,0.8566497018201958,False
576,1.0,0.5833333333333334,0.3350004641005231,0.07692307692307693,0.8736599022448143,False
577,1.0,0.5277777777777778,0.40708238841023253,0.15384615384615385,0.8261418121686818,False
578,1.0,0.2888888888888889,0.3108190033864246,0.1111111111111111,0.7890180289507099,False
579,1.0,0.20039682539682538,0.5875171327562695,0.2638888888888889,0.8579676706089034,False
580,1.0,0.27499999999999997,0.35094775843839393,0.08333333333333333,0.8640075782653936,False
581,1.0,0.8333333333333334,0.4015961528888523,0.08333333333333333,0.8706890945457207,False
582,1.0,0.1369047619047619,0.2868553751669703,0.05555555555555555,0.8767903038229421,False
583,0.3333333333333333,0.08333333333333333,0.19688771785094905,0.08641975308641975,0.7798054305248971,False
584,1.0,1.0,0.3627776269625887,0.012345679012345678,0.8124416069077179,False
585,1.0,0.8333333333333334,0.30611254477138317,0.012345679012345678,0.8406125405194048,False
586,1.0,0.6666666666666666,0.29735836473011346,0.037037037037037035,0.858270023891488,False
587,0.3333333333333333,0.1111111111111111,0.44854050591103123,0.19753086419753085,0.8102378193452581,False
588,0.6666666666666666,0.5,0.5140089342760669,0.3333333333333333,0.8235265383141059,False
589,1.0,1.0,0.4792806503564007,0.17777777777777778,0.8796352138827729,False
590,1.0,0.6969696969696969,0.49423294314202976,0.24444444444444446,0.8725696182244631,False
591,0.6666666666666666,0.27777777777777773,0.3590167405458479,0.20000000000000004,0.8146282723142652,False
592,1.0,1.0,0.5229494078845122,0.15555555555555556,0.8342165467783994,False
593,0.6666666666666666,0.6666666666666666,0.506791688954579,0.0,0.8465647460394385,False
594,1.0,0.8333333333333334,0.46962535133500327,0.08333333333333333,0.8434522399341479,False
595,1.0,0.3611111111111111,0.26366510152075867,0.0,0.8337430359520478,False
596,0.6666666666666666,0.16666666666666666,0.1454327861769776,0.0,0.8105298941483747,False
597,0.6666666666666666,0.10317460317460318,0.08292392166451652,0.0,0.864896232906506,False
598,1.0,1.0,0.3775518316370108,0.037037037037037035,0.850360351176379,False
599,1.0,0.4053030303030303,0.19174297296469192,0.0,0.8619110948517262,False
600,1.0,0.6944444444444443,0.44246049050026165,0.25925925925925924,0.7999863547591253,False
601,0.0,0.0,0.15487453066549473,0.1851851851851852,0.8035225029482559,False
602,0.6666666666666666,0.3666666666666667,0.27464419572263615,0.03431372549019608,0.7729851563886498,False
603,0.6666666666666666,0.6666666666666666,0.21883967434111004,0.0,0.7858418524319489,False
604,1.0,0.75,0.8044701573457841,0.11274509803921569,0.8694401486466283,False
605,1.0,1.0,0.6623636966744854,0.07352941176470588,0.7796681306553127,False
606,1.0,0.7777777777777778,0.44844387773669175,0.029411764705882356,0.8374766743299046,False
607,1.0,0.7777777777777778,0.27354959292638753,0.0,0.7979462153335453,False
608,0.6666666666666666,0.6666666666666666,0.31689586344211274,0.026041666666666668,0.8223042971564493,False
609,1.0,1.0,0.4270624835106038,0.03125,0.8640912949333597,False
610,1.0,1.0,0.34472883806616794,0.005208333333333333,0.8673999474331526,False
611,0.6666666666666666,0.4444444444444444,0.20592867471304124,0.010416666666666666,0.8122022884688992,False
612,1.0,0.15595238095238095,0.11332076568435097,0.0,0.8554273215386,False
613,1.0,0.8333333333333334,0.40653286008326983,0.011111111111111112,0.7717367853947609,False
614,1.0,0.3333333333333333,0.17807005604433312,0.001851851851851852,0.8578993585011961,False
615,0.0,0.0,0.07487268979638956,0.007407407407407408,0.8095242421016732,False
616,1.0,0.4444444444444444,0.23837397921003667,0.003703703703703704,0.8054876573032522,False
617,1.0,0.5555555555555556,0.630230165414139,0.3333333333333333,0.8577233209959129,False
618,1.0,0.5555555555555555,0.4258585909863986,0.0,0.7750426540885558,False
619,1.0,0.8333333333333334,0.6666666666666666,0.0,0.8414242501929662,False
620,1.0,1.0,0.7601875334318685,0.0,0.8639628653576604,False
621,0.6666666666666666,0.08928571428571429,0.09047946071394591,0.004273504273504273,0.8873051320328388,False
622,0.0,0.0,0.11681388993059766,0.017094017094017092,0.8458070297141639,False
623,0.3333333333333333,0.1111111111111111,0.08778368942445836,0.008547008547008546,0.8804249737986778,False
624,0.3333333333333333,0.08333333333333333,0.08085294313753043,0.008547008547008546,0.8570596095989682,False
625,1.0,0.5111111111111111,0.2064591269324082,0.0,0.840691569123015,False
626,0.0,0.0,0.10667024304463797,0.09523809523809523,0.7789894824730528,False
627,1.0,0.75,0.5102049900260707,0.2222222222222222,0.8642998236703869,False
628,0.6666666666666666,0.39999999999999997,0.29756086876789484,0.02666666666666667,0.7674518914962642,False
629,0.6666666666666666,0.4444444444444444,0.21981255679504397,0.008888888888888889,0.7637453040781325,False
630,0.3333333333333333,0.047619047619047616,0.06382823834949042,0.0044444444444444444,0.8752753066467686,False
631,0.0,0.0,0.0,0.0,0.8393074569661249,False
632,0.6666666666666666,0.20833333333333334,0.10355434635277093,0.0,0.7982598148285206,False
633,1.0,0.393939393939394,0.17046362055659822,0.0,0.8320263019418483,False
634,0.6666666666666666,0.3333333333333333,0.15388717491741358,0.008547008547008546,0.8361298220631258,False
635,1.0,0.8333333333333334,0.2878759052429573,0.0,0.8103721333809629,False
636,1.0,0.4537037037037037,0.26293572689598504,0.034188034188034185,0.7656225781594799,False
637,1.0,1.0,0.32825951151166505,0.0,0.7914389036533378,False
638,0.3333333333333333,0.3333333333333333,0.10941983717055502,0.0,0.8077503399055347,False
639,0.6666666666666666,0.6666666666666666,0.26116904551768566,0.044444444444444446,0.7964018965462186,False
640,0.3333333333333333,0.05555555555555555,0.08359014943044178,0.044444444444444446,0.8132007949887164,False
641,0.6666666666666666,0.10317460317460318,0.24455751919354032,0.17777777777777778,0.8652183247059285,False
642,0.3333333333333333,0.3333333333333333,0.23799969487683925,0.11111111111111112,0.8283129741888823,False
643,1.0,0.6666666666666666,0.7539531690476383,0.0,0.8317437739208776,False
644,1.0,1.0,0.3952495172628156,0.05333333333333334,0.8605051513105119,False
645,1.0,1.0,0.3839423125508765,0.02666666666666667,0.8175747138134435,False
646,1.0,1.0,0.44938790218483055,0.09333333333333332,0.8656368070661431,False
647,0.6666666666666666,0.6666666666666666,0.21883967434111004,0.0,0.8101246122380492,False
648,1.0,1.0,0.5185148266784836,0.12,0.8998510629963512,False
649,1.0,0.75,0.777962752959929,1.0,0.7872657824190855,False
650,0.6666666666666666,0.6666666666666666,0.3125879711905946,0.125,0.8489449850297172,False
651,1.0,0.5833333333333334,0.38617579017722165,0.125,0.8669675180815024,False
652,1.0,0.7777777777777778,0.39723830669254584,0.08333333333333333,0.8081199890311219,False
653,1.0,0.5476190476190476,0.24921687931537417,0.0,0.8773710766458955,False
654,1.0,1.0,0.47641233446067394,0.20833333333333334,0.8259980568817471,False
655,1.0,1.0,0.32825951151166505,0.0,0.8571586636042116,False
656,1.0,0.5277777777777778,0.2844270699798293,0.04597701149425287,0.8663453139691452,False
657,1.0,0.396969696969697,0.2365601265264441,0.034482758620689655,0.8888350259278596,False
658,0.6666666666666666,0.5,0.27965049799765046,0.0574712643678161,0.7876001832687022,False
659,1.0,0.8333333333333334,0.4164809318216604,0.0574712643678161,0.8408431720788873,False
660,1.0,0.43030303030303024,0.28125667975485064,0.0,0.8053185799775714,False
661,1.0,0.3055555555555555,0.513613820001427,0.5,0.8678518421262887,False
